times,series,type,obj_id,color,x,y,z,angle
30,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
30,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
30,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
30,0,pedestrian,man14,white,-36.12,15.558,0,0
30,0,pedestrian,man15,black,-37.222,15.558,0,0
30,0,pedestrian,man15,black,-37.222,15.558,0,0
30,0,pedestrian,man16,blue,-38.768,14.28,0,0
30,0,pedestrian,man17,white,-41.146,17.423,0,0
30,0,pedestrian,man18,white,-39.973,-15.363,0,3.141593
30,0,pedestrian,man20,white,-34.447,-13.38,0,3.141593
30,0,pedestrian,man19,black,-38.029,-13.38,0,3.141593
30,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
30,0,pedestrian,man22,black,27.703,15.174,0,0
30,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
30,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
30,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
30,1,vehicle,car17,red,12.436,32.959,0,-3.141593
30,1,vehicle,car18,yellow,-69.269,-7.202,0,1.570796
30,1,vehicle,car19,cyan,51.121,8.406,0,-1.570796
30,1,vehicle,car21,white,14.833,-36.005,0,3.141593
30,1,vehicle,car24,black,61.481,8.747,0,-1.570796
30,1,vehicle,car44,white,9.495,-37.375,0,3.141593
30,1,vehicle,car46,black,4.15,-43.86,0,3.141593
30,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
30,1,vehicle,car45,black,4.15,-38.261,0,3.141593
30,1,vehicle,car30,black,-13.066,33.397,0,0
30,1,vehicle,car31,cyan,-8.148,33.228,0,0
30,1,vehicle,car32,black,-18.143,34.199,0,0
30,1,vehicle,car33,white,-12.689,39.05,0,0
30,1,vehicle,car34,white,-8.148,39.05,0,0
30,1,vehicle,car35,black,-8.148,45.437,0,0
30,1,vehicle,car41,gray,-18.143,64.474,0,0
30,1,vehicle,car48,white,9.495,-44.51,0,3.141593
30,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
30,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
30,1,pedestrian,man14,white,-36.12,14.416,0,0
30,1,pedestrian,man15,black,-37.222,15.558,0,0
30,1,pedestrian,man15,black,-37.222,14.448,0,0
30,1,pedestrian,man16,blue,-38.768,13.328,0,0
30,1,pedestrian,man17,white,-41.146,16.458,0,0
30,1,pedestrian,man18,white,-39.973,-14.201,0,3.141593
30,1,pedestrian,man20,white,-34.447,-12.412,0,3.141593
30,1,pedestrian,man19,black,-38.029,-12.155,0,3.141593
30,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
30,1,pedestrian,man22,black,27.703,15.174,0,0
30,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
30,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
30,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
30,2,vehicle,car17,red,12.436,35.86,0,-3.141593
30,2,vehicle,car18,yellow,-67.735,-7.202,0,1.570796
30,2,vehicle,car19,cyan,48.91,8.406,0,-1.570796
30,2,vehicle,car21,white,14.833,-32.35,0,3.141593
30,2,vehicle,car24,black,59.709,8.747,0,-1.570796
30,2,vehicle,car44,white,9.495,-37.375,0,3.141593
30,2,vehicle,car46,black,4.15,-43.86,0,3.141593
30,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
30,2,vehicle,car45,black,4.15,-38.261,0,3.141593
30,2,vehicle,car30,black,-13.066,28.819,0,0
30,2,vehicle,car31,cyan,-8.148,28.654,0,0
30,2,vehicle,car32,black,-18.143,29.582,0,0
30,2,vehicle,car33,white,-12.689,34.505,0,0
30,2,vehicle,car34,white,-8.148,34.505,0,0
30,2,vehicle,car35,black,-8.148,41.392,0,0
30,2,vehicle,car41,gray,-18.143,64.474,0,0
30,2,vehicle,car48,white,9.495,-44.51,0,3.141593
30,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
30,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
30,2,pedestrian,man14,white,-36.12,13.274,0,0
30,2,pedestrian,man15,black,-37.222,15.558,0,0
30,2,pedestrian,man15,black,-37.222,13.338,0,0
30,2,pedestrian,man16,blue,-38.768,12.376,0,0
30,2,pedestrian,man17,white,-41.146,15.494,0,0
30,2,pedestrian,man18,white,-39.973,-13.039,0,3.141593
30,2,pedestrian,man20,white,-34.447,-11.444,0,3.141593
30,2,pedestrian,man19,black,-38.029,-10.931,0,3.141593
30,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
30,2,pedestrian,man22,black,27.703,15.174,0,0
30,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
31,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
31,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
31,0,vehicle,car17,red,12.436,38.762,0,-3.141593
31,0,vehicle,car18,yellow,-66.202,-7.202,0,1.570796
31,0,vehicle,car19,cyan,46.698,8.406,0,-1.570796
31,0,vehicle,car19,cyan,46.698,8.406,0,-1.570796
31,0,vehicle,car21,white,14.833,-28.695,0,3.141593
31,0,vehicle,car21,white,14.833,-28.695,0,3.141593
31,0,vehicle,car24,black,57.938,8.747,0,-1.570796
31,0,vehicle,car44,white,9.495,-37.375,0,3.141593
31,0,vehicle,car46,black,4.15,-43.86,0,3.141593
31,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
31,0,vehicle,car45,black,4.15,-38.261,0,3.141593
31,0,vehicle,car30,black,-13.066,24.241,0,0
31,0,vehicle,car31,cyan,-8.148,24.079,0,0
31,0,vehicle,car32,black,-18.143,24.965,0,0
31,0,vehicle,car33,white,-12.689,29.959,0,0
31,0,vehicle,car34,white,-8.148,29.959,0,0
31,0,vehicle,car35,black,-8.148,37.346,0,0
31,0,vehicle,car41,gray,-18.143,64.474,0,0
31,0,vehicle,car48,white,9.495,-44.51,0,3.141593
31,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
31,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
31,0,pedestrian,man14,white,-36.12,12.131,0,0
31,0,pedestrian,man15,black,-37.222,15.558,0,0
31,0,pedestrian,man15,black,-37.222,12.228,0,0
31,0,pedestrian,man16,blue,-38.768,11.424,0,0
31,0,pedestrian,man17,white,-41.146,14.529,0,0
31,0,pedestrian,man18,white,-39.973,-11.877,0,3.141593
31,0,pedestrian,man20,white,-34.447,-10.476,0,3.141593
31,0,pedestrian,man19,black,-38.029,-9.706,0,3.141593
31,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
31,0,pedestrian,man22,black,27.703,15.174,0,0
31,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
31,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
31,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
31,1,vehicle,car17,red,12.436,41.664,0,-3.141593
31,1,vehicle,car18,yellow,-64.668,-7.202,0,1.570796
31,1,vehicle,car19,cyan,45.002,8.406,0,-1.570796
31,1,vehicle,car21,white,14.882,-26.316,0,3.083415
31,1,vehicle,car24,black,56.166,8.747,0,-1.570796
31,1,vehicle,car44,white,9.495,-37.375,0,3.141593
31,1,vehicle,car46,black,4.15,-43.86,0,3.141593
31,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
31,1,vehicle,car45,black,4.15,-38.261,0,3.141593
31,1,vehicle,car30,black,-13.066,19.663,0,0
31,1,vehicle,car31,cyan,-8.148,19.505,0,0
31,1,vehicle,car32,black,-18.143,20.349,0,0
31,1,vehicle,car33,white,-12.689,25.413,0,0
31,1,vehicle,car34,white,-8.148,25.413,0,0
31,1,vehicle,car35,black,-8.148,33.301,0,0
31,1,vehicle,car41,gray,-18.143,59.424,0,0
31,1,vehicle,car48,white,9.495,-44.51,0,3.141593
31,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
31,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
31,1,pedestrian,man14,white,-36.12,10.989,0,0
31,1,pedestrian,man15,black,-37.222,15.558,0,0
31,1,pedestrian,man15,black,-37.222,11.117,0,0
31,1,pedestrian,man16,blue,-38.768,10.472,0,0
31,1,pedestrian,man17,white,-41.146,13.564,0,0
31,1,pedestrian,man18,white,-39.973,-10.715,0,3.141593
31,1,pedestrian,man20,white,-34.447,-9.508,0,3.141593
31,1,pedestrian,man19,black,-38.029,-8.482,0,3.141593
31,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
31,1,pedestrian,man22,black,27.703,15.174,0,0
31,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
31,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
31,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
31,2,vehicle,car17,red,12.436,44.565,0,-3.141593
31,2,vehicle,car18,yellow,-63.134,-7.202,0,1.570796
31,2,vehicle,car19,cyan,43.307,8.406,0,-1.570796
31,2,vehicle,car21,white,14.931,-23.937,0,3.025237
31,2,vehicle,car24,black,54.394,8.747,0,-1.570796
31,2,vehicle,car44,white,9.495,-37.375,0,3.141593
31,2,vehicle,car46,black,4.15,-43.86,0,3.141593
31,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
31,2,vehicle,car45,black,4.15,-38.261,0,3.141593
31,2,vehicle,car30,black,-13.066,15.085,0,0
31,2,vehicle,car31,cyan,-8.148,14.93,0,0
31,2,vehicle,car32,black,-18.143,15.732,0,0
31,2,vehicle,car33,white,-12.689,20.867,0,0
31,2,vehicle,car34,white,-8.148,20.867,0,0
31,2,vehicle,car35,black,-8.148,29.255,0,0
31,2,vehicle,car41,gray,-18.143,54.374,0,0
31,2,vehicle,car48,white,9.495,-44.51,0,3.141593
31,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
31,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
31,2,pedestrian,man14,white,-36.12,9.846,0,0
31,2,pedestrian,man15,black,-37.222,15.558,0,0
31,2,pedestrian,man15,black,-37.222,10.007,0,0
31,2,pedestrian,man16,blue,-38.768,9.52,0,0
31,2,pedestrian,man17,white,-41.146,12.599,0,0
31,2,pedestrian,man18,white,-39.973,-9.553,0,3.141593
31,2,pedestrian,man20,white,-34.447,-8.54,0,3.141593
31,2,pedestrian,man19,black,-38.029,-7.257,0,3.141593
31,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
31,2,pedestrian,man22,black,27.703,15.174,0,0
31,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
32,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
32,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
32,0,vehicle,car17,red,12.436,47.467,0,-3.141593
32,0,vehicle,car18,yellow,-61.6,-7.202,0,1.570796
32,0,vehicle,car19,cyan,41.612,8.406,0,-1.570796
32,0,vehicle,car20,yellow,66.685,3.24,0,-1.570796
32,0,vehicle,car21,white,14.98,-21.558,0,2.96706
32,0,vehicle,car21,white,14.98,-21.558,0,2.96706
32,0,vehicle,car24,black,52.622,8.747,0,-1.570796
32,0,vehicle,car44,white,9.495,-37.375,0,3.141593
32,0,vehicle,car46,black,4.15,-43.86,0,3.141593
32,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
32,0,vehicle,car45,black,4.15,-38.261,0,3.141593
32,0,vehicle,car30,black,-13.066,10.507,0,0
32,0,vehicle,car31,cyan,-8.148,10.356,0,0
32,0,vehicle,car32,black,-18.143,11.115,0,0
32,0,vehicle,car33,white,-12.689,16.322,0,0
32,0,vehicle,car34,white,-8.148,16.322,0,0
32,0,vehicle,car35,black,-8.148,25.21,0,0
32,0,vehicle,car39,pink,-18.143,64.474,0,0
32,0,vehicle,car40,red,-12.689,64.474,0,0
32,0,vehicle,car41,gray,-18.143,49.324,0,0
32,0,vehicle,car48,white,9.495,-44.51,0,3.141593
32,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
32,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
32,0,pedestrian,man14,white,-36.12,8.704,0,0
32,0,pedestrian,man15,black,-37.222,15.558,0,0
32,0,pedestrian,man15,black,-37.222,8.897,0,0
32,0,pedestrian,man16,blue,-38.768,8.568,0,0
32,0,pedestrian,man17,white,-41.146,11.634,0,0
32,0,pedestrian,man18,white,-39.973,-8.391,0,3.141593
32,0,pedestrian,man20,white,-34.447,-7.572,0,3.141593
32,0,pedestrian,man19,black,-38.029,-6.033,0,3.141593
32,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
32,0,pedestrian,man22,black,27.703,15.174,0,0
32,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
32,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
32,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
32,1,vehicle,car17,red,12.436,50.369,0,-3.141593
32,1,vehicle,car18,yellow,-60.066,-7.202,0,1.570796
32,1,vehicle,car19,cyan,39.916,8.406,0,-1.570796
32,1,vehicle,car20,yellow,64.196,3.24,0,-1.570796
32,1,vehicle,car21,white,15.968,-20.196,0,2.850704
32,1,vehicle,car24,black,50.851,8.747,0,-1.570796
32,1,vehicle,car44,white,9.495,-37.375,0,3.141593
32,1,vehicle,car46,black,4.15,-43.86,0,3.141593
32,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
32,1,vehicle,car45,black,4.15,-38.261,0,3.141593
32,1,vehicle,car30,black,-13.066,5.929,0,0
32,1,vehicle,car31,cyan,-8.148,5.782,0,0
32,1,vehicle,car32,black,-18.143,6.499,0,0
32,1,vehicle,car33,white,-12.689,11.776,0,0
32,1,vehicle,car34,white,-8.148,11.776,0,0
32,1,vehicle,car35,black,-8.148,21.165,0,0
32,1,vehicle,car39,pink,-18.143,64.474,0,0
32,1,vehicle,car40,red,-12.689,64.474,0,0
32,1,vehicle,car41,gray,-18.143,44.274,0,0
32,1,vehicle,car48,white,9.495,-44.51,0,3.141593
32,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
32,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
32,1,pedestrian,man14,white,-36.12,7.562,0,0
32,1,pedestrian,man15,black,-37.222,15.558,0,0
32,1,pedestrian,man15,black,-37.222,7.787,0,0
32,1,pedestrian,man16,blue,-38.768,7.616,0,0
32,1,pedestrian,man17,white,-41.146,10.669,0,0
32,1,pedestrian,man18,white,-39.973,-7.23,0,3.141593
32,1,pedestrian,man20,white,-34.447,-6.604,0,3.141593
32,1,pedestrian,man19,black,-38.029,-4.808,0,3.141593
32,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
32,1,pedestrian,man22,black,27.703,15.174,0,0
32,1,pedestrian,man25,white,-27.096,-29.578,0,1.570796
32,2,vehicle,car8,gray,-46.708,-7.202,0,1.570796
32,2,vehicle,car9,black,-47.288,-2.696,0,1.570796
32,2,vehicle,car17,red,12.436,53.27,0,-3.141593
32,2,vehicle,car18,yellow,-58.532,-7.202,0,1.570796
32,2,vehicle,car19,cyan,38.22,8.406,0,-1.570796
32,2,vehicle,car20,yellow,61.708,3.24,0,-1.570796
32,2,vehicle,car21,white,16.494,-18.598,0,2.734349
32,2,vehicle,car24,black,49.079,8.747,0,-1.570796
32,2,vehicle,car44,white,9.495,-37.375,0,3.141593
32,2,vehicle,car46,black,4.15,-43.86,0,3.141593
32,2,vehicle,car42,red,-0.742,-38.309,0,3.141593
32,2,vehicle,car45,black,4.15,-38.261,0,3.141593
32,2,vehicle,car30,black,-13.066,1.35,0,0
32,2,vehicle,car31,cyan,-8.148,1.207,0,0
32,2,vehicle,car32,black,-18.143,1.882,0,0
32,2,vehicle,car33,white,-12.689,7.23,0,0
32,2,vehicle,car34,white,-8.148,7.23,0,0
32,2,vehicle,car35,black,-8.148,17.119,0,0
32,2,vehicle,car39,pink,-18.143,64.474,0,0
32,2,vehicle,car40,red,-12.689,64.474,0,0
32,2,vehicle,car41,gray,-18.143,39.223,0,0
32,2,vehicle,car48,white,9.495,-44.51,0,3.141593
32,2,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
32,2,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
32,2,pedestrian,man14,white,-36.12,6.419,0,0
32,2,pedestrian,man15,black,-37.222,15.558,0,0
32,2,pedestrian,man15,black,-37.222,6.676,0,0
32,2,pedestrian,man16,blue,-38.768,6.664,0,0
32,2,pedestrian,man17,white,-41.146,9.704,0,0
32,2,pedestrian,man18,white,-39.973,-6.068,0,3.141593
32,2,pedestrian,man20,white,-34.447,-5.636,0,3.141593
32,2,pedestrian,man19,black,-38.029,-3.584,0,3.141593
32,2,pedestrian,man21,blue,26.28,-14.677,0,3.141593
32,2,pedestrian,man22,black,27.703,15.174,0,0
32,2,pedestrian,man25,white,-27.096,-29.578,0,1.570796
33,0,vehicle,car8,gray,-46.708,-7.202,0,1.570796
33,0,vehicle,car9,black,-47.288,-2.696,0,1.570796
33,0,vehicle,car17,red,12.436,56.172,0,-3.141593
33,0,vehicle,car18,yellow,-56.998,-7.202,0,1.570796
33,0,vehicle,car19,cyan,36.525,8.406,0,-1.570796
33,0,vehicle,car19,cyan,36.525,8.406,0,-1.570796
33,0,vehicle,car20,yellow,59.22,3.24,0,-1.570796
33,0,vehicle,car21,white,16.51,-16.916,0,2.617994
33,0,vehicle,car21,white,16.51,-16.916,0,2.617994
33,0,vehicle,car24,black,47.307,8.747,0,-1.570796
33,0,vehicle,car44,white,9.495,-37.375,0,3.141593
33,0,vehicle,car46,black,4.15,-43.86,0,3.141593
33,0,vehicle,car42,red,-0.742,-38.309,0,3.141593
33,0,vehicle,car45,black,4.15,-38.261,0,3.141593
33,0,vehicle,car30,black,-13.066,-3.228,0,0
33,0,vehicle,car31,cyan,-8.148,-3.367,0,0
33,0,vehicle,car32,black,-18.143,-2.735,0,0
33,0,vehicle,car33,white,-12.689,2.684,0,0
33,0,vehicle,car34,white,-8.148,2.684,0,0
33,0,vehicle,car35,black,-8.148,13.074,0,0
33,0,vehicle,car39,pink,-18.143,64.474,0,0
33,0,vehicle,car40,red,-12.689,64.474,0,0
33,0,vehicle,car41,gray,-18.143,34.173,0,0
33,0,vehicle,car48,white,9.495,-44.51,0,3.141593
33,0,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
33,0,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
33,0,pedestrian,man14,white,-36.12,5.277,0,0
33,0,pedestrian,man15,black,-37.222,15.558,0,0
33,0,pedestrian,man15,black,-37.222,5.566,0,0
33,0,pedestrian,man16,blue,-38.768,5.712,0,0
33,0,pedestrian,man17,white,-41.146,8.739,0,0
33,0,pedestrian,man18,white,-39.973,-4.906,0,3.141593
33,0,pedestrian,man20,white,-34.447,-4.668,0,3.141593
33,0,pedestrian,man19,black,-38.029,-2.359,0,3.141593
33,0,pedestrian,man21,blue,26.28,-14.677,0,3.141593
33,0,pedestrian,man22,black,27.703,15.174,0,0
33,0,pedestrian,man25,white,-27.096,-29.578,0,1.570796
33,1,vehicle,car8,gray,-46.708,-7.202,0,1.570796
33,1,vehicle,car9,black,-47.288,-2.696,0,1.570796
33,1,vehicle,car17,red,12.436,59.074,0,-3.141593
33,1,vehicle,car18,yellow,-55.465,-7.202,0,1.570796
33,1,vehicle,car19,cyan,36.525,8.406,0,-1.570796
33,1,vehicle,car20,yellow,56.731,3.24,0,-1.570796
33,1,vehicle,car21,white,17.554,-16.218,0,2.501639
33,1,vehicle,car24,black,45.535,8.747,0,-1.570796
33,1,vehicle,car44,white,9.495,-37.375,0,3.141593
33,1,vehicle,car46,black,4.15,-43.86,0,3.141593
33,1,vehicle,car42,red,-0.742,-38.309,0,3.141593
33,1,vehicle,car45,black,4.15,-38.261,0,3.141593
33,1,vehicle,car30,black,-13.066,-7.806,0,0
33,1,vehicle,car31,cyan,-8.148,-7.942,0,0
33,1,vehicle,car32,black,-18.143,-7.351,0,0
33,1,vehicle,car33,white,-12.689,-1.861,0,0
33,1,vehicle,car34,white,-8.148,-1.861,0,0
33,1,vehicle,car35,black,-8.148,9.029,0,0
33,1,vehicle,car39,pink,-18.143,59.424,0,0
33,1,vehicle,car40,red,-12.689,59.929,0,0
33,1,vehicle,car41,gray,-18.143,29.123,0,0
33,1,vehicle,car48,white,9.495,-44.51,0,3.141593
33,1,traffic_light,biglights3,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights3,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights4,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,biglights4,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights1,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights2,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,biglights2,green,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights7,green,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights8,green,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights5,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,renlights6,red,-30.389,-19.077,0,1.570796
33,1,traffic_light,biglights1,red,-30.389,-19.077,0,1.570796
33,1,pedestrian,man14,white,-36.12,4.134,0,0
33,1,pedestrian,man15,black,-37.222,15.558,0,0
33,1,pedestrian,man15,black,-37.222,4.456,0,0
33,1,pedestrian,man16,blue,-38.768,4.76,0,0
33,1,pedestrian,man17,white,-41.146,7.774,0,0
33,1,pedestrian,man18,white,-39.973,-3.744,0,3.141593
33,1,pedestrian,man20,white,-34.447,-3.7,0,3.141593
33,1,pedestrian,man19,black,-38.029,-1.134,0,3.141593
33,1,pedestrian,man21,blue,26.28,-14.677,0,3.141593
33,1,pedestrian,man22,black,27.703,15.174,0,0
