times,series,type,obj_id,color,longitude,latitude,elevation,heading
23,1,pedestrian,man13,white,106.4683672,29.5104877,0.0,-90.0
23,1,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
23,1,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
23,1,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
23,1,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
23,1,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
23,1,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
23,1,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
23,1,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
23,2,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
23,2,vehicle,car9,black,106.4674226,29.5099119,0.0,90.0
23,2,vehicle,car12,white,106.4681110,29.5089949,0.0,0.0
23,2,vehicle,car13,blue,106.4674959,29.5100963,0.0,-90.0
23,2,vehicle,car14,magenta,106.4677871,29.5101068,0.0,-90.0
23,2,vehicle,car15,green,106.4684229,29.5089537,0.0,0.0
23,2,vehicle,car16,black,106.4683531,29.5096545,0.0,-20.0
23,2,vehicle,car17,red,106.4692925,29.5101975,0.0,-90.0
23,2,vehicle,car22,gray,106.4677856,29.5101697,0.0,-90.0
23,2,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
23,2,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
23,2,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
23,2,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
23,2,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
23,2,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
23,2,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
23,2,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
23,2,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
23,2,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
23,2,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
23,2,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
23,2,pedestrian,man9,blue,106.4686656,29.5104394,0.0,90.0
23,2,pedestrian,man10,green,106.4686231,29.5104699,0.0,90.0
23,2,pedestrian,man11,white,106.4685958,29.5105073,0.0,90.0
23,2,pedestrian,man12,white,106.4683854,29.5104541,0.0,-90.0
23,2,pedestrian,man13,white,106.4683461,29.5104877,0.0,-90.0
23,2,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
23,2,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
23,2,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
23,2,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
23,2,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
23,2,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
23,2,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
23,2,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
24,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
24,0,vehicle,car9,black,106.4674495,29.5099119,0.0,90.0
24,0,vehicle,car12,white,106.4681110,29.5089380,0.0,0.0
24,0,vehicle,car12,white,106.4681111,29.5088812,0.0,0.0
24,0,vehicle,car13,blue,106.4674069,29.5100954,0.0,-90.0
24,0,vehicle,car14,magenta,106.4677064,29.5101064,0.0,-90.0
24,0,vehicle,car14,magenta,106.4676256,29.5101061,0.0,-90.0
24,0,vehicle,car15,green,106.4684238,29.5088807,0.0,0.0
24,0,vehicle,car16,black,106.4683088,29.5095947,0.0,-15.0
24,0,vehicle,car17,red,106.4692280,29.5101975,0.0,-90.0
24,0,vehicle,car17,red,106.4692280,29.5101975,0.0,-90.0
24,0,vehicle,car22,gray,106.4677526,29.5101711,0.0,-90.0
24,0,vehicle,car22,gray,106.4677526,29.5101711,0.0,-90.0
24,0,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
24,0,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
24,0,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
24,0,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
24,0,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
24,0,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
24,0,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
24,0,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
24,0,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
24,0,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
24,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
24,0,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
24,0,pedestrian,man9,blue,106.4686884,29.5104394,0.0,90.0
24,0,pedestrian,man10,green,106.4686443,29.5104699,0.0,90.0
24,0,pedestrian,man11,white,106.4686151,29.5105073,0.0,90.0
24,0,pedestrian,man12,white,106.4683657,29.5104541,0.0,-90.0
24,0,pedestrian,man13,white,106.4683250,29.5104877,0.0,-90.0
24,0,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
24,0,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
24,0,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
24,0,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
24,0,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
24,0,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
24,0,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
24,0,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
24,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
24,1,vehicle,car9,black,106.4674763,29.5099119,0.0,90.0
24,1,vehicle,car13,blue,106.4673178,29.5100944,0.0,-90.0
24,1,vehicle,car15,green,106.4684248,29.5088078,0.0,0.0
24,1,vehicle,car16,black,106.4682700,29.5095321,0.0,-10.0
24,1,vehicle,car17,red,106.4691910,29.5101994,0.0,-91.3
24,1,vehicle,car22,gray,106.4676843,29.5101717,0.0,-90.0
24,1,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
24,1,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
24,1,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
24,1,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
24,1,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
24,1,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
24,1,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
24,1,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
24,1,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
24,1,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
24,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
24,1,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
24,1,pedestrian,man9,blue,106.4687112,29.5104394,0.0,90.0
24,1,pedestrian,man10,green,106.4686656,29.5104699,0.0,90.0
24,1,pedestrian,man11,white,106.4686344,29.5105073,0.0,90.0
24,1,pedestrian,man12,white,106.4683461,29.5104541,0.0,-90.0
24,1,pedestrian,man13,white,106.4683039,29.5104877,0.0,-90.0
24,1,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
24,1,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
24,1,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
24,1,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
24,1,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
24,1,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
24,1,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
24,1,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
24,2,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
24,2,vehicle,car9,black,106.4675032,29.5099119,0.0,90.0
24,2,vehicle,car12,white,106.4681111,29.5088243,0.0,0.0
24,2,vehicle,car13,blue,106.4672287,29.5100935,0.0,-90.0
24,2,vehicle,car14,magenta,106.4675449,29.5101057,0.0,-90.0
24,2,vehicle,car15,green,106.4684257,29.5087349,0.0,0.0
24,2,vehicle,car16,black,106.4682368,29.5094671,0.0,-5.0
24,2,vehicle,car17,red,106.4691540,29.5102014,0.0,-92.7
24,2,vehicle,car22,gray,106.4676160,29.5101723,0.0,-90.0
24,2,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
24,2,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
24,2,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
24,2,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
24,2,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
24,2,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
24,2,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
24,2,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
24,2,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
24,2,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
24,2,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
24,2,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
24,2,pedestrian,man9,blue,106.4687341,29.5104394,0.0,90.0
24,2,pedestrian,man10,green,106.4686868,29.5104699,0.0,90.0
24,2,pedestrian,man11,white,106.4686537,29.5105073,0.0,90.0
24,2,pedestrian,man12,white,106.4683265,29.5104541,0.0,-90.0
24,2,pedestrian,man13,white,106.4682828,29.5104877,0.0,-90.0
24,2,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
24,2,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
24,2,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
24,2,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
24,2,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
24,2,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
24,2,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
24,2,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
25,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
25,0,vehicle,car9,black,106.4675301,29.5099119,0.0,90.0
25,0,vehicle,car12,white,106.4681111,29.5087675,0.0,0.0
25,0,vehicle,car12,white,106.4681111,29.5087106,0.0,0.0
25,0,vehicle,car13,blue,106.4671396,29.5100925,0.0,-90.0
25,0,vehicle,car14,magenta,106.4674642,29.5101053,0.0,-90.0
25,0,vehicle,car14,magenta,106.4673834,29.5101050,0.0,-90.0
25,0,vehicle,car15,green,106.4684267,29.5086619,0.0,0.0
25,0,vehicle,car16,black,106.4682094,29.5094000,0.0,0.0
25,0,vehicle,car16,black,106.4682094,29.5094000,0.0,0.0
25,0,vehicle,car17,red,106.4691169,29.5102033,0.0,-94.0
25,0,vehicle,car22,gray,106.4675477,29.5101729,0.0,-90.0
25,0,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
25,0,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
25,0,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
25,0,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
25,0,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
25,0,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
25,0,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
25,0,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
25,0,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
25,0,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
25,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
25,0,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
25,0,pedestrian,man9,blue,106.4687569,29.5104394,0.0,90.0
25,0,pedestrian,man10,green,106.4687080,29.5104699,0.0,90.0
25,0,pedestrian,man11,white,106.4686730,29.5105073,0.0,90.0
25,0,pedestrian,man12,white,106.4683069,29.5104541,0.0,-90.0
25,0,pedestrian,man13,white,106.4682617,29.5104877,0.0,-90.0
25,0,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
25,0,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
25,0,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
25,0,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
25,0,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
25,0,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
25,0,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
25,0,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
25,0,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
25,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
25,1,vehicle,car9,black,106.4675569,29.5099119,0.0,90.0
25,1,vehicle,car16,black,106.4682094,29.5093389,0.0,0.0
25,1,vehicle,car17,red,106.4690799,29.5102053,0.0,-95.3
25,1,vehicle,car22,gray,106.4674794,29.5101735,0.0,-90.0
25,1,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
25,1,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
25,1,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
25,1,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
25,1,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
25,1,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
25,1,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
25,1,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
25,1,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
25,1,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
25,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
25,1,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
25,1,pedestrian,man9,blue,106.4687798,29.5104394,0.0,90.0
25,1,pedestrian,man10,green,106.4687292,29.5104699,0.0,90.0
25,1,pedestrian,man11,white,106.4686923,29.5105073,0.0,90.0
25,1,pedestrian,man12,white,106.4682873,29.5104541,0.0,-90.0
25,1,pedestrian,man13,white,106.4682405,29.5104877,0.0,-90.0
25,1,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
25,1,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
25,1,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
25,1,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
25,1,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
25,1,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
25,1,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
25,1,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
25,1,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
25,2,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
25,2,vehicle,car9,black,106.4675838,29.5099119,0.0,90.0
25,2,vehicle,car14,magenta,106.4673027,29.5101046,0.0,-90.0
25,2,vehicle,car16,black,106.4682094,29.5092777,0.0,0.0
25,2,vehicle,car17,red,106.4690428,29.5102072,0.0,-96.7
25,2,vehicle,car22,gray,106.4674111,29.5101741,0.0,-90.0
25,2,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
25,2,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
25,2,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
25,2,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
25,2,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
25,2,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
25,2,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
25,2,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
25,2,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
25,2,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
25,2,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
25,2,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
25,2,pedestrian,man9,blue,106.4688026,29.5104394,0.0,90.0
25,2,pedestrian,man10,green,106.4687504,29.5104699,0.0,90.0
25,2,pedestrian,man11,white,106.4687116,29.5105073,0.0,90.0
25,2,pedestrian,man12,white,106.4682677,29.5104541,0.0,-90.0
25,2,pedestrian,man13,white,106.4682194,29.5104877,0.0,-90.0
25,2,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
25,2,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
25,2,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
25,2,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
25,2,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
25,2,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
25,2,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
25,2,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
25,2,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
26,0,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
26,0,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
26,0,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
26,0,vehicle,car14,magenta,106.4672219,29.5101042,0.0,-90.0
26,0,vehicle,car14,magenta,106.4671412,29.5101039,0.0,-90.0
26,0,vehicle,car16,black,106.4682094,29.5092166,0.0,0.0
26,0,vehicle,car17,red,106.4690058,29.5102092,0.0,-98.0
26,0,vehicle,car17,red,106.4690058,29.5102092,0.0,-98.0
26,0,vehicle,car22,gray,106.4673428,29.5101747,0.0,-90.0
26,0,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
26,0,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
26,0,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
26,0,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
26,0,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
26,0,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
26,0,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
26,0,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
26,0,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
26,0,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
26,0,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
26,0,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
26,0,pedestrian,man9,blue,106.4688255,29.5104394,0.0,90.0
26,0,pedestrian,man10,green,106.4687716,29.5104700,0.0,90.0
26,0,pedestrian,man11,white,106.4687309,29.5105073,0.0,90.0
26,0,pedestrian,man12,white,106.4682481,29.5104541,0.0,-90.0
26,0,pedestrian,man13,white,106.4681983,29.5104876,0.0,-90.0
26,0,pedestrian,man14,white,106.4678409,29.5102413,0.0,0.0
26,0,pedestrian,man15,black,106.4678182,29.5102413,0.0,0.0
26,0,pedestrian,man16,blue,106.4677863,29.5102183,0.0,0.0
26,0,pedestrian,man17,white,106.4677373,29.5102750,0.0,0.0
26,0,pedestrian,man18,white,106.4677616,29.5096834,0.0,180.0
26,0,pedestrian,man20,white,106.4678756,29.5097192,0.0,180.0
26,0,pedestrian,man19,black,106.4678017,29.5097192,0.0,180.0
26,0,pedestrian,man21,blue,106.4691283,29.5096961,0.0,180.0
26,0,pedestrian,man25,white,106.4680273,29.5094270,0.0,90.0
26,1,vehicle,car8,gray,106.4676227,29.5098306,0.0,90.0
26,1,vehicle,car9,black,106.4676107,29.5099119,0.0,90.0
26,1,vehicle,car16,black,106.4682095,29.5091554,0.0,0.0
26,1,vehicle,car17,red,106.4689810,29.5102248,0.0,-105.3
26,1,vehicle,car22,gray,106.4672745,29.5101753,0.0,-90.0
26,1,vehicle,car30,black,106.4683164,29.5106334,0.0,0.0
26,1,vehicle,car31,cyan,106.4684178,29.5106429,0.0,0.0
26,1,vehicle,car32,black,106.4682116,29.5106283,0.0,0.0
26,1,vehicle,car33,white,106.4683241,29.5107474,0.0,0.0
26,1,vehicle,car44,white,106.4687822,29.5092865,0.0,180.0
26,1,vehicle,car46,black,106.4686719,29.5091694,0.0,180.0
26,1,vehicle,car42,red,106.4685710,29.5092696,0.0,180.0
26,1,vehicle,car45,black,106.4686719,29.5092705,0.0,180.0
26,1,vehicle,car34,white,106.4684178,29.5107474,0.0,0.0
26,1,vehicle,car48,white,106.4687822,29.5091577,0.0,180.0
26,1,traffic_light,biglights3,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights3,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights4,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,biglights4,green,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights1,green,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights2,green,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,biglights2,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights7,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights8,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights5,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,renlights6,red,106.4679594,29.5096164,0.0,90.0
26,1,traffic_light,biglights1,red,106.4679594,29.5096164,0.0,90.0
26,1,pedestrian,man9,blue,106.4688483,29.5104394,0.0,90.0
26,1,pedestrian,man10,green,106.4687928,29.5104700,0.0,90.0
26,1,pedestrian,man11,white,106.4687502,29.5105073,0.0,90.0
